avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.0346249610955494	0	0	./cluster903-replicated.fa	0	0	0	0	0	0.125	918	8	0.92156862745098	412751,122231,30608,415757,236274,143283,343908,412750
0.057478368355995	91.6333333333333	39	./cluster74-replicated.fa	0.190158391172807	1068.5	0	36.6666666666667	4	0.25	5619	4	0.918312867058195	9593,9598,9597,9600
0.0505199597450521	80	7	./cluster907-replicated.fa	0.0622044917257683	70.1666666666667	0	2	2	0.166666666666667	1128	6	0.890070921985816	9593,9557,379532,9544,9447,9606
0.0513043478260868	38.5	11	./cluster910-replicated.fa	0.138398486759143	219.5	0	0	0	0.5	1586	2	0.962799495586381	9606,9544
0.0221169036334914	0	0	./cluster922-replicated.fa	0	0	0	0	0	0.333333333333333	211	3	0.966824644549763	9545,9548,9600
0.0321795094799096	3.66666666666667	4	./cluster911-replicated.fa	0.00631639391329314	7.33333333333333	0	2.5	2	0.166666666666667	1161	6	0.9328165374677	9483,9606,9534,9593,9598,9521
0.0100087032201914	24	2	./cluster924-replicated.fa	0.0200501253132832	16	0	0	0	0.333333333333333	798	3	0.986215538847118	9606,9531,9544
0.109445182514076	26.5	7	./cluster921-replicated.fa	0.158592848904268	91.6666666666667	0	26	4	0.111111111111111	578	9	0.735294117647059	9483,9606,9598,9519,9514,9515,9544,9600,9521
0.0133067198935463	0	0	./cluster929-replicated.fa	0	0	0	0	0	0.333333333333333	1002	3	0.982035928143713	88029,43780,54131
0.0127469725940089	86	1	./cluster918-replicated.fa	0.013794172349659	22.25	0	1	1	0.25	1613	4	0.975821450712957	9590,61852,61853,29089
0.033302209772798	48	2	./cluster882-replicated.fa	0.254180408493896	209.190476190476	1	212	1	0.0952380952380952	823	21	0.877278250303767	9470,9463,9483,9606,9534,9590,30590,9593,9478,30591,9572,230833,9600,9521,9565,9598,9597,9519,9515,13515,30598
