avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.145922406967537	0	0	./27446788-9479-236-subtree-replicated.fa	0	0	0	0	0	0.166666666666667	842	6	0.688836104513064	867377,34829,486960,9509,9507,1090896
0.0316326530612245	16.75	5	./27446653-9526-229-subtree-replicated.fa	0.191111111111111	43	0	0	0	0.25	225	4	0.942222222222222	310934,89672,9530,30601
0.0603021148036254	2	1	./270063740-9527-592-subtree-replicated.fa	0.0694905869324474	83.6666666666667	0	100	1	0.166666666666667	1204	6	0.874584717607973	662464,9519,34827,290597,595220,61851
0.0478615071283096	14.5	3	./289127-9479-131-subtree-replicated.fa	0.0503663003663004	18.3333333333333	0	0	0	0.333333333333333	364	3	0.936813186813187	9508,666519,9600
0.0285240753663643	81.5	2	./283580013-314293-128-subtree-replicated.fa	0.121542940320233	111.333333333333	0	101	1	0.166666666666667	916	6	0.939956331877729	263448,83281,47177,132108,9546,867334
0.0113792268582036	2	3	./27752956-9528-482-subtree-replicated.fa	0.000846023688663282	1	1	0	0	0.285714285714286	1182	7	0.972927241962775	30589,182253,90385,867333,70814,13515,34828
0.0660104583205168	116	4	./283580013-9479-129-subtree-replicated.fa	0.0733249051833123	66.2857142857143	0	0	0	0.142857142857143	904	7	0.85287610619469	9488,867334,43147,27679,75569,30601,9557
0.121069750632454	253.909090909091	11	./27446928-314293-66-subtree-replicated.fa	0.615753636645001	663.166666666667	0	0	0	0.166666666666667	1077	6	0.883936861652739	867377,34829,486960,9509,9507,1090896
0.00424478245489923	238	1	./28566379-9499-23-subtree-replicated.fa	0.0720557069330911	79.3333333333333	0	0	0	0.333333333333333	1101	3	0.994550408719346	9508,9495,9600
0.161186892016738	71.5	18	./27752922-376913-187-subtree-replicated.fa	0.10205967784526	110.428571428571	0	2	2	0.142857142857143	1082	7	0.640480591497227	1194336,339999,9544,290597,78454,867334,143353
0.110407745298827	1	3	./282936045-9528-1-subtree-replicated.fa	0.00194877505567929	1.75	0	1	1	0.25	898	4	0.800668151447661	9447,34825,379532,9507
0.0332394048692515	43.5555555555556	18	./27752884-314293-421-subtree-replicated.fa	0.0591156874621442	75.0769230769231	0	5	3	0.0769230769230769	1270	13	0.890551181102362	198702,57377,61622,30611,9593,662464,595220,236275,412751,548481,9515,132108,9542
0.0168199981414366	312.8	6	./283972736-314293-832-subtree-replicated.fa	0.408385093167702	450.857142857143	0	0	0	0.142857142857143	1104	7	0.97463768115942	9482,198627,36227,101278,34829,342401,9521
0.0270211962677309	49.5	2	./257480025-314293-599-subtree-replicated.fa	0.209591401378405	464.454545454545	0	78.5	8	0.0909090909090909	2216	11	0.935920577617328	867363,198702,9470,9508,9597,867366,9491,61853,29089,143352,9557
0.0258418167580267	11	2	./29169103-9526-487-subtree-replicated.fa	0.107632093933464	7.85714285714286	2	0	0	0.285714285714286	73	7	0.931506849315068	9502,499232,34828,412750,122231,122222,61622
0.0289189993965602	139.2	7	./169119211-9526-634-subtree-replicated.fa	0.0166141541444498	68.55	1	0	0	0.1	4126	20	0.883422200678623	30589,182253,9502,9514,37295,9516,9565,261736,34829,412750,412751,122231,30608,342807,867377,88029,61621,9606,89672,9463
0.0281348186232505	10.3333333333333	3	./298106222-9526-411-subtree-replicated.fa	0.0821144470105209	35.5555555555556	0	10.6666666666667	4	0.111111111111111	433	9	0.928406466512702	460675,9601,30591,90381,9542,543559,465717,36229,34828
0.0550683518184162	60.4444444444444	11	./27804780-314293-846-subtree-replicated.fa	0.119684082624544	197	0	18.25	4	0.25	1646	4	0.916767922235723	1194336,30598,143353,9544
0.0471021742030147	0	0	./28629461-314293-865-subtree-replicated.fa	0	0	2	0	0	0.117647058823529	441	17	0.80952380952381	342807,30586,9572,30591,261736,9521,75569,9530,54133,310352,867366,90381,693984,412751,9557,9482,57375
0	22.3333333333333	3	./29169077-9527-486-subtree-replicated.fa	0.271666666666667	40.75	0	24	1	0.25	150	4	1	9510,88029,864580,402239
0.0255707762557078	90.25	5	./298106222-9539-73-subtree-replicated.fa	0.222222222222222	136.666666666667	0	11.5	3	0.333333333333333	615	3	0.975609756097561	9507,34825,379532
