avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0.0465576365075178	4	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster24.fa	0.115315315315315	102.4	0	31.5	3	888	5	0.925675675675676	30602,164648,66265,867366,1126382
0.0228930606066976	34.2857142857143	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster36.fa	0.293179248838086	122.842105263158	1	45	3	419	19	0.945107398568019	70825,9525,9472,36226,57378,47180,121123,9561,9515,78454,164648,9565,379532,47177,499232,29089,236275,412751,548481
0.0461031833150384	243.166666666667	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster38.fa	0.318481848184818	321.666666666667	0	1	1	1010	6	0.928712871287129	36228,9472,499232,9487,34828,78452
0.0118380062305296	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster32.fa	0	0	0	0	0	963	5	0.975077881619938	121123,143283,30608,30588,90384
0.00379650721336366	319	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster63.fa	0.274814814814815	247.333333333333	0	0	0	900	3	0.994444444444444	9600,9508,9495
0.0155669040899521	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster49.fa	0.269373181697963	107.210526315789	4	3	1	398	19	0.957286432160804	222416,867377,43780,9521,27679,9516,9514,57175,122246,402888,75566,310352,1131379,864580,36229,100224,9532,255237,111173
0.0436989353800444	15.75	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster33.fa	0.0309495896834701	26.4	0	1	3	853	5	0.915592028135991	66062,34828,143352,412751,543559
0.0925629819137974	112.4	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster53.fa	0.189109725979066	146.181818181818	0	0	0	773	11	0.73738680465718	9606,122223,30588,30591,9544,70928,78452,261736,224329,9493,61851
0.0467179648241206	20.4	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster68.fa	0.0816618911174785	57	0	3.33333333333333	4	698	7	0.899713467048711	666519,593543,30586,9508,208091,402888,9600
0.125392213829169	62.6666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster56.fa	0.104114832535885	108.8	0	53	1	1045	5	0.77511961722488	36225,261734,9487,129801,34828
0.0208266309961225	13.6666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster40.fa	0.176248936428832	76.3157894736842	3	40.5	2	433	19	0.907621247113164	222416,867377,43780,9521,27679,9516,9514,57175,122246,402888,75566,310352,1131379,864580,36229,100224,9532,255237,111173
0.0867268789943485	53.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster48.fa	0.0332885505299298	31.8571428571429	0	29	1	957	7	0.796238244514107	100224,198627,9483,30590,9556,9478,78449
0.0268316104615037	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster65.fa	0.0542857142857143	48.8571428571429	0	28.5	2	900	7	0.934444444444444	182256,57176,90384,30586,13514,13557,198702
0.115687588070873	14.75	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster18.fa	0.0340100642026722	23.0588235294118	1	3	1	678	17	0.617994100294985	9490,867382,30591,9495,9534,310934,9600,465717,9508,34828,9460,66062,47177,147649,43778,61853,9557
0.0558536249828037	3	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster45.fa	0.00369458128078818	3.85714285714286	0	3	1	1044	7	0.869731800766284	342401,143352,122232,236272,9460,13557,9493
0.00145719489981788	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster50.fa	0.0971055088702147	104	0	54.5	3	1071	3	0.99813258636788	342807,9507,9552
0.144039185299978	22.7142857142857	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster78.fa	0.145502212026872	52.2352941176471	0	0	0	359	17	0.579387186629526	867377,412750,412751,122231,30608,261736,30594,34829,122248,57375,30609,261732,30611,34830,111174,9463,89672
0.0324929332153157	121	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster57.fa	0.0310761789600967	25.7	0	0	0	827	10	0.903264812575574	47180,30609,9516,30586,9519,9544,40843,37293,9555,143352
0.042711234911792	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster83.fa	0	0	0	0	0	359	3	0.938718662952646	9600,9508,9495
0	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster85.fa	0	0	3	0	0	136	3	1	9600,9508,9495
0.119205298013245	24.6666666666667	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster88.fa	0.0800744878957169	43	0	1	2	537	3	0.851024208566108	36225,9468,9507
0.176879186306128	3.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster91.fa	0.0164648910411622	6.8	0	6	1	413	5	0.644067796610169	867382,34828,9557,43778,9490
0.0523909168410447	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster75.fa	0.0138539042821159	5.5	2	3	2	397	12	0.826196473551637	9536,9565,70928,27679,78454,221704,202457,83281,379532,90381,13514,236275
0.0105193236714975	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster41.fa	0.127408477842004	44.0833333333333	14	46	1	346	24	0.959537572254335	101278,9465,460675,9536,30590,356665,9572,33548,867366,174599,43780,9552,9542,58710,30591,122246,83281,291259,9593,61852,310352,236272,143283,9556
0.0169819566710371	444	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster67.fa	0.0928648815972759	85.7142857142857	0	39	1	923	7	0.957746478873239	182256,57176,90384,30586,13514,13557,198702
0.114834578441836	1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster94.fa	0.000958772770853308	0.428571428571429	0	0	0	447	7	0.720357941834452	255237,867363,31869,30591,132108,9514,78452
0.118471784086926	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster89.fa	0.085573476702509	47.75	0	13	2	558	4	0.815412186379928	57377,61853,9460,9552
0.0266457680250783	64	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster97.fa	0.29704641350211	117.333333333333	0	0	0	395	3	0.977215189873418	9600,9508,9495
0.0712994577224342	22.3333333333333	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster70.fa	0.0415742793791574	37.5	0	1	2	902	4	0.883592017738359	36225,310934,34828,58710
0.00587703435804698	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster79.fa	0	0	15	0	0	79	8	0.987341772151899	36223,310934,57374,57176,292213,37588,13514,310352
0.0388234021844923	11	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster90.fa	0.0621883250220006	30.2857142857143	0	4	1	487	7	0.913757700205339	9447,867377,43777,43147,198627,9525,70825
0.0669240669240669	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster80.fa	0	0	0	0	0	777	3	0.903474903474903	9525,36231,1215604
0.0349035879912131	154.8	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster39.fa	0.403743315508021	528.5	0	12	1	1309	4	0.961038961038961	9447,342807,30594,9508
0.0579842137219186	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster99.fa	0	0	0	0	0	549	4	0.907103825136612	30596,70927,122222,867377
0.0505792841085941	8.5	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster77.fa	0.0147120638923918	11.6666666666667	0	1	1	793	6	0.891551071878941	222416,122222,9555,236275,9482,9463
0.0193778012127603	11.6	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster105.fa	0.0316220238095238	12.1428571428571	0	2	1	384	7	0.9453125	342807,662464,9556,9508,9509,9507,90382
0.036544850498339	334.5	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster35.fa	0.613154172560113	867	0	0	0	1414	4	0.978783592644979	9470,34830,9530,9478
0.0248194945848376	17.3333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster106.fa	0.0911458333333334	8.75	2	0	0	96	8	0.9375	75569,27679,9488,867334,30601,43147,9545,9557
0.0643274853801171	59	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster108.fa	0.262857142857143	65.7142857142857	0	0	0	250	7	0.86	122223,122222,554167,9515,52231,9538,1194336
0.0303099017384731	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster102.fa	0	0	0	0	0	630	7	0.933333333333333	36228,371039,9493,132108,356666,34829,208091
0.10494977736357	8.28571428571429	15	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster74.fa	0.0159322033898305	14.1	0	1	1	885	10	0.714124293785311	9508,9555,43147,30611,460675,864580,9600,90382,666519,666519
0.0138704930095659	2.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster98.fa	0.000826446280991736	0.5	0	0	0	605	10	0.95702479338843	9561,83281,47177,402239,9521,9598,224329,198627,255237,60711
0.0433932759968727	2	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster96.fa	0.00696055684454756	6	0	8	1	862	3	0.936194895591647	261739,9586,30594
0.0728920409771474	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster124.fa	0.0017688679245283	0.75	0	1	1	424	4	0.867924528301887	9447,9507,379532,34825
0.106185791161602	27	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster84.fa	0.0851282051282052	55.3333333333333	1	7.5	2	650	12	0.696923076923077	30590,9502,34829,412750,412751,122231,30608,9565,867377,122248,666519,88029
0.0362703905091447	6.33333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster117.fa	0.111111111111111	38	0	14.3333333333333	3	342	11	0.894736842105263	70825,9531,9546,78449,54600,9507,83281,9515,33548,412750,236274
0.312217194570136	5.2	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster119.fa	0.0345454545454545	19	0	3.5	5	550	3	0.563636363636364	666519,9600,9508
0.106479068959528	15.9166666666667	28	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster72.fa	0.0426187419768934	33.2	0	2.66666666666667	7	779	20	0.634146341463415	867377,198702,30590,9509,30590,90382,43778,867377,1090896,9507,43778,1090896,34829,486960,9507,9509,90382,198702,34829,486960
0.0645344705046198	1.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster129.fa	0.00345849802371542	0.875	0	0	0	253	8	0.822134387351779	88029,9536,170207,30611,224329,342401,34829,343908
0.0152116402116402	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster112.fa	0	0	15	0	0	84	9	0.94047619047619	465717,34828,36229,90381,9542,9601,543559,30591,460675
0.024390243902439	80	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster122.fa	0.151228733459357	80	0	0	0	529	3	0.97164461247637	60711,30601,54602
0.0250205423171734	7.83333333333333	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster113.fa	0.0303172370682919	21.5555555555556	0	4	4	711	9	0.926863572433193	465717,34828,36229,90381,9542,9601,543559,30591,460675
0.0577971646673937	40	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster133.fa	0.140934283452098	59.3333333333333	0	4	3	421	3	0.931116389548694	147650,342807,9507
0.0884353741496597	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster86.fa	0	0	1	0	0	896	7	0.816964285714286	9447,121123,30590,9502,198627,30596,70927
0.0358744394618834	7.66666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster130.fa	0.0152173913043478	7	0	0	0	460	4	0.939130434782609	543559,37295,9488,34828
0.214013950538998	3.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster101.fa	0.0181426814268143	19.6666666666667	0	3.66666666666667	6	1084	3	0.700184501845018	52232,30602,164648
0.0375958145759825	4	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster144.fa	0.0137043189368771	4.125	0	1	1	301	8	0.913621262458472	34827,57378,9538,30601,90381,9519,34829,412751
0.0259192284508739	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster121.fa	0	0	0	0	0	553	4	0.952983725135624	198702,182256,13514,90384
0.0277425552353506	6	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster111.fa	0.0111111111111111	10.5	0	2.5	2	945	8	0.933333333333333	122223,40843,9490,30594,36228,30609,111174,30611
0.0525040123153516	5.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster103.fa	0.423522595596755	365.5	0	136.5	3	863	12	0.928157589803013	9470,36223,43778,9490,9598,9557,867382,29089,34828,37588,9495,402239
0.0115880187416332	38	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster76.fa	0.0271881707607918	32.5714285714286	0	0	0	1198	7	0.975792988313856	30589,182253,90385,867333,70814,13515,34828
0.0679192232782228	13.5	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster100.fa	0.0393985952589991	21.1176470588235	2	10	1	536	17	0.791044776119403	122222,261734,9523,221704,202457,230833,867332,31869,57374,43147,859983,13515,34828,198627,30596,9525,70825
0.207655502392345	10.6	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster132.fa	0.116043613707165	49.6666666666667	0	16	3	428	3	0.745327102803738	1127763,13514,57176
0.0549084858569051	55.6666666666667	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster146.fa	0.551943198804185	246.166666666667	0	227	1	446	6	0.939461883408072	61621,111174,121123,402244,78454,70814
0.194267515923567	5	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster136.fa	0.014940752189593	9.66666666666667	0	1	1	647	3	0.726429675425039	1127763,101278,13514
